id,name,dynasty,poem_count,is_merged
1451,陈淳,宋,356,False
1452,顾逢,宋,356,False
1461,范祖禹,宋,341,False
1464,王镃,宋,334,False
1465,葛绍体,宋,333,False
1470,张继先,宋,327,False
1475,朱继芳,宋,318,False
1483,方蒙仲,宋,307,False
1488,石介,宋,300,False
1490,释子淳,宋,299,False
1491,吴惟信,宋,297,False
1495,许棐,宋,295,False
1500,陶弼,宋,288,False
1505,释道璨,宋,286,False
1510,释善珍,宋,277,False
1512,高似孙,宋,275,False
1515,程珌,宋,273,False
1516,杨简,宋,272,False
1518,徐玑,宋,269,False
1527,陈岩,宋,262,False
1532,贾似道,宋,258,False
1533,黄庶,宋,258,False
1539,乐雷发,宋,247,False
1540,赵汝腾,宋,246,False
1543,释道宁,宋,244,False
1551,林亦之,宋,236,False
1556,严羽,宋,231,False
1561,丁谓,宋,227,False
1565,王奕,宋,222,False
1567,张伯端,宋,219,False
1571,葛长庚,宋,217,False
1574,袁甫,宋,210,False
1579,宋白,宋,207,False
1583,徐元杰,宋,206,False
1584,释斯植,宋,206,False
1588,赵湘,宋,198,False
1590,释慧晖,宋,196,False
1599,释永颐,宋,189,False
1603,家铉翁,宋,187,False
1605,释大观,宋,186,False
1609,严粲,宋,183,False
1611,任希夷,宋,182,False
1612,释云岫,宋,182,False
1618,蒋之奇,宋,178,False
1619,武衍,宋,177,False
1620,崔敦诗,宋,175,False
1621,张抡,宋,174,False
1623,郭应祥,宋,172,False
1624,史铸,宋,172,False
1627,阮阅,宋,170,False
1630,方信孺,宋,169,False
1631,徐俯,宋,169,False
1632,陶梦桂,宋,169,False
1636,张道洽,宋,166,False
1641,陈楠,宋,163,False
1644,王同祖,宋,157,False
1646,李质,宋,156,False
1648,钱惟演,宋,155,False
1649,崔敦礼,宋,155,False
1650,包恢,宋,154,False
1655,蔡松年,宋,151,False
1656,吕颐浩,宋,150,False
1664,马之纯,宋,142,False
1665,谌祜,宋,142,False
1667,赵公豫,宋,141,False
1674,杨备,宋,139,False
1677,潘牥,宋,137,False
1678,王仲修,宋,137,False
1679,释惠崇,宋,137,False
1683,张公庠,宋,135,False
1684,沈瀛,宋,134,False
1685,周彦质,宋,134,False
1686,徐经孙,宋,133,False
1687,汪应辰,宋,133,False
1689,释晓莹,宋,131,False
1691,徐侨,宋,130,False
1692,李龙高,宋,129,False
1695,金朋说,宋,128,False
1697,卫泾,宋,127,False
1700,张尧同,宋,124,False
1702,赵友直,宋,124,False
1703,易士达,宋,123,False
1704,石延年,宋,122,False
1706,释义青,宋,122,False
1710,释慧方,宋,120,False
1713,卢襄,宋,118,False
1714,释遵式,宋,117,False
1716,仲殊,宋,116,False
1718,张明中,宋,115,False
1719,程颢,宋,115,False
1722,徐似道,宋,113,False
1723,释延寿,宋,113,False
1725,曹冠,宋,112,False
1726,许尚,宋,112,False
1727,柴望,宋,111,False
1728,许应龙,宋,111,False
1731,杨炎正,宋,108,False
1733,周昂,宋,108,False
1735,释文礼,宋,106,False
1737,张至龙,宋,105,False
1739,孙嵩,宋,103,False
1743,苏庠,宋,101,False
1744,苏洵,宋,101,False
1745,释道昌,宋,100,False
1746,姚述尧2,宋,99,False
1748,刘安上,宋,98,False
1751,蒋堂,宋,97,False
1753,鲜于侁,宋,96,False
1754,程师孟,宋,95,False
1755,沈括,宋,94,False
1757,程大昌,宋,94,False
1758,释明辩,宋,93,False
1760,唐仲友,宋,93,False
1761,王安国,宋,92,False
1762,陈尧佐,宋,91,False
1766,陈长方,宋,88,False
1767,蔡沈,宋,88,False
1768,王随,宋,88,False
1769,左纬,宋,88,False
1770,李刘,宋,87,False
1771,管鉴,宋,87,False
1772,姚镛,宋,86,False
1773,沈说,宋,86,False
1775,林宪,宋,85,False
1776,朱弁,宋,85,False
1778,汪晫,宋,84,False
1779,陈鉴之,宋,84,False
1780,崔鶠,宋,84,False
1781,钱闻诗,宋,83,False
1782,杨皇后,宋,83,False
1784,赵时韶,宋,82,False
1787,释道济,宋,81,False
1788,张釜,宋,81,False
1789,林泳,宋,81,False
1790,罗椅,宋,80,False
1792,元绛,宋,79,False
1795,刘埙,宋,77,False
1796,李师中,宋,76,False
1797,赵令畤,宋,76,False
1798,叶绍翁,宋,76,False
1799,林尚仁,宋,76,False
1800,邓忠臣,宋,76,False
1801,薛道光,宋,76,False
1804,赵葵,宋,75,False
1805,曾肇,宋,75,False
1807,龙辅,宋,75,False
1810,释鼎需,宋,74,False
1813,释宗演,宋,73,False
1814,郑会,宋,73,False
1815,唐士耻,宋,73,False
1818,楼璹,宋,72,False
1819,詹初,宋,72,False
1822,方逢辰,宋,71,False
1823,钱选,宋,71,False
1824,释清了,宋,71,False
1826,张良臣,宋,70,False
1827,京镗,宋,70,False
1828,姚孝锡,宋,70,False
1829,罗愿,宋,69,False
1830,赵希迈,宋,69,False
1831,高登,宋,69,False
1833,释安永,宋,69,False
1835,张弋,宋,69,False
1837,释祖可,宋,68,False
1839,梅挚,宋,68,False
1842,何耕,宋,66,False
1843,何应龙,宋,66,False
1845,吴沆,宋,65,False
1847,陈必復,宋,65,False
1849,薛绍彭,宋,65,False
1850,吴激,宋,65,False
1853,林用中,宋,64,False
1854,赵崇鉘,宋,64,False
1855,李涛,宋,63,False
1856,王琪,宋,63,False
1857,方翥,宋,63,False
1859,朱南杰,宋,63,False
1861,顾禧,宋,62,False
1862,龚开,宋,62,False
1863,王庭筠,宋,62,False
1865,释玿,宋,61,False
1868,郑起,宋,60,False
1869,释道枢,宋,60,False
1870,邹登龙,宋,60,False
1871,潘大临,宋,60,False
1873,林正大,宋,59,False
1874,黄公绍,宋,59,False
1875,姚宽,宋,59,False
1876,释净端,宋,59,False
1877,夏元鼎,宋,58,False
1878,梁栋,宋,58,False
1879,释师一,宋,58,False
1881,陈景沂,宋,57,False
1882,邓剡,宋,57,False
1883,释从瑾,宋,57,False
1884,张俞,宋,57,False
1885,陈宗远,宋,57,False
1887,释昙贲,宋,57,False
1888,徐安国,宋,56,False
1890,释文准,宋,56,False
1891,游九言,宋,55,False
1892,李邴,宋,55,False
1893,林之奇,宋,55,False
1894,释德光,宋,55,False
1895,尹洙,宋,54,False
1896,李焘,宋,54,False
1898,王观,宋,53,False
1899,危稹,宋,53,False
1900,陈纪,宋,53,False
1901,王以宁,宋,53,False
1902,黄大受,宋,53,False
1903,刘子澄,宋,53,False
1904,宗泽,宋,53,False
1906,孙锐,宋,52,False
1907,赵希㯝,宋,52,False
1908,宋自逊,宋,51,False
1909,葛郯,宋,51,False
1910,赵戣,宋,51,False
1911,黄希旦,宋,51,False
1912,梅询,宋,51,False
1913,释咸静,宋,51,False
1914,释绍隆,宋,51,False
1915,密璹,宋,51,False
1916,蔡圭,宋,51,False
1917,何澹,宋,50,False
1918,谢伋,宋,50,False
1919,田况,宋,50,False
1920,萧澥,宋,50,False
1921,林昉,宋,50,False
1922,蔡京,宋,49,False
1923,释嗣宗,宋,49,False
1924,释道生,宋,49,False
1925,吴栻,宋,49,False
1926,释祖珍,宋,49,False
1927,王若虚,宋,49,False
1928,夏倪,宋,48,False
1930,陈洵直,宋,48,False
1931,黄敏求,宋,48,False
1932,曾由基,宋,48,False
1933,王志道,宋,48,False
1934,葛起耕,宋,48,False
1935,释胜,宋,48,False
1936,吴渊,宋,47,False
1937,冯伯规,宋,47,False
1938,吕声之,宋,47,False
1939,释圆悟,宋,47,False
1940,边元鼎,宋,47,False
1941,释如本,宋,46,False
1942,陆九渊,宋,46,False
1943,沈继祖,宋,46,False
1944,毛直方,宋,46,False
1946,陈人杰,宋,45,False
1947,周敦颐,宋,45,False
1948,杨巽斋,宋,45,False
1949,释道川,宋,45,False
1950,陈轩,宋,45,False
1953,蒲宗孟,宋,44,False
1954,严仁,宋,44,False
1956,万俟绍之,宋,44,False
1957,董颖,宋,44,False
1958,释亮,宋,44,False
1959,刘仲尹,宋,44,False
1960,刘翰,宋,43,False
1962,刘植,宋,43,False
1964,赵元,宋,43,False
1965,陈抟,宋,42,False
1967,萧廷之,宋,42,False
1969,杨长孺,宋,42,False
1970,郑文宝,宋,42,False
1971,赵处澹,宋,42,False
1972,罗从彦,宋,42,False
1973,张斛,宋,42,False
1974,李缜,宋,41,False
1975,刘望之,宋,41,False
1976,万俟咏,宋,41,False
1977,富弼,宋,41,False
1978,区仕衡,宋,41,False
1979,翁森,宋,41,False
1980,李思衍,宋,41,False
1981,傅梦得,宋,41,False
1982,曹辅,宋,41,False
1983,杜衍,宋,41,False
1985,杨徽之,宋,39,False
1986,郑域,宋,39,False
1987,向,宋,39,False
1990,吕祖俭,宋,39,False
1991,杜耒,宋,39,False
1992,赵庚夫,宋,39,False
1993,王琮,宋,39,False
1994,艾可翁,宋,39,False
1995,钱易,宋,39,False
1996,释希昼,宋,39,False
1997,齐唐,宋,39,False
1998,米友仁,宋,38,False
1999,释了演,宋,38,False
2000,欧阳鈇,宋,38,False
2001,吕定,宋,38,False
2002,释藴常,宋,38,False
2003,闻人祥正,宋,38,False
2004,陈公辅,宋,38,False
2005,张澄,宋,38,False
2007,王易简,宋,37,False
2008,储泳,宋,37,False
2009,赵企,宋,37,False
2011,程敦厚,宋,37,False
2012,柴随亨,宋,37,False
2013,陈某,宋,37,False
2014,胡斗南,宋,37,False
2015,杨修,宋,37,False
2016,黄履,宋,37,False
2017,李公麟,宋,37,False
2018,王元粹,宋,37,False
2020,许将,宋,36,False
2021,张枢,宋,36,False
2022,范端臣,宋,36,False
2023,李建中,宋,36,False
2024,李叔与,宋,36,False
2025,何文季,宋,36,False
